,Solvent 1,Solvent 2,q1,q2,r1,r2,x1,x2,T
13392,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5249298541167123,0.23607292462970952,300
13393,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2604460590794959,0.3421652439254586,300
13394,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5805715775026259,0.1672389104588432,300
13395,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.06059478254171974,0.47615985668223076,300
13396,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.10603748310357901,0.30739074137093686,300
13397,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5584615887504908,0.3864506255415992,300
13398,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.49159385174534487,0.08849584729650874,300
13399,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.21678584717442298,0.5698246065665067,300
13400,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.24480625334158362,0.2775178337277084,300
13401,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.42470732683780194,0.4221276843435961,300
13402,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4473336519161303,0.12717069749558663,300
13403,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.21444385153358633,0.7451848074271183,300
13404,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.0036683839194586645,0.09212669306081482,300
13405,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.37666852960879393,0.3448543750386976,300
13406,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.45967723915025327,0.36314174193872917,300
13407,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2300908958936029,0.276843117326018,300
13408,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.403277527636553,0.01693661184223142,300
13409,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2785417706711128,0.48876692646067477,300
13410,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.41118538186658105,0.18812253602221526,300
13411,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.044898932563714605,0.7612296143120861,300
13412,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.24654061136875086,0.38815435219310407,300
13413,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3758266772442043,0.336268193182455,300
13414,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.7144916607943765,0.19201960633557835,300
13415,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.1545837021353285,0.4326185863495862,300
13416,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.41160852183610697,0.5602736392338477,300
13417,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3314715762497715,0.27806267489974923,300
13418,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.6941552308381167,0.07272895510573273,300
13419,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.10979715195811769,0.5868751341115094,300
13420,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.06253624588628465,0.11930254851700073,300
13421,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4580722196207203,0.4138942583621688,300
13422,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.35573341122345536,0.1819618678699752,300
13423,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.26869956590760563,0.4333677449492528,300
13424,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.290699735827813,0.1854292261001449,300
13425,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4517484929418946,0.5079211154116734,300
13426,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5638568878498552,0.10699586304240366,300
13427,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.09070846238868971,0.6751866554527707,300
13428,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3377035772112949,0.21859757261964372,300
13429,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2957179841854788,0.3451011852981239,300
13430,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.409550639775438,0.2869359593331448,300
13431,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.19894634419746607,0.37943088758119486,300
13432,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.30057525662107354,0.2684282669472593,300
13433,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.31328380892816976,0.37659049333761085,300
13434,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.6075132889446913,0.26134525150963617,300
13435,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.11022984518848095,0.4028850619061977,300
13436,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.058453623105258555,0.36965007405943,300
13437,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5155584405698649,0.2911187857183783,300
13438,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3822440725152311,0.031598563959242376,300
13439,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.33070889137330617,0.6164099134306033,300
13440,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3550326747971302,0.2258749456848389,300
13441,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.35811161298442684,0.41075998245725787,300
13442,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4870367956157265,0.07782382793983442,300
13443,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.06268968884878218,0.8501375381313007,300
13444,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3022790157565566,0.11041838869062767,300
13445,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3168907409886957,0.4109999642296741,300
13446,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5167335285255718,0.3510006070703627,300
13447,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.1584289575903913,0.3305535027880397,300
13448,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4413369316924869,0.28607847855220453,300
13449,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2610775648215288,0.3433884531742925,300
13450,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.48465672931149195,0.2231769702683083,300
13451,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.09531339179468284,0.4464752523501892,300
13452,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.08437509850802158,0.3263875357903378,300
13453,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.6187396520885007,0.3535433799981433,300
13454,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5161176153791035,0.002913573369696016,300
13455,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.26655796025516393,0.5700169493059857,300
13456,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.28684279835900056,0.04341072672646214,300
13457,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3394497267628147,0.5279567377776561,300
13458,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.44122631860284195,0.19594742603612653,300
13459,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.06999728072564917,0.49861695433287095,300
13460,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3627557956767785,0.6274260783923568,300
13461,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3552593734236447,0.3109748652248632,300
13462,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5538581244439066,0.18901467471610173,300
13463,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.20519128739459558,0.4915078875852455,300
13464,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2828470324202181,0.4268369680046314,300
13465,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3739306254359237,0.3123246862586608,300
13466,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.7716966093468907,0.11136783227275893,300
13467,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.11635906707693178,0.46813684150078905,300
13468,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.029993097317777863,0.19441532006692624,300
13469,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.44305339579494724,0.3646610605559152,300
13470,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3044631293319411,0.15277582503099757,300
13471,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3487756874610142,0.5340289541269603,300
13472,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4295360757974931,0.11925991379644188,300
13473,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2558954554860813,0.3997380738411838,300
13474,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.6585011751811662,0.1997109148049588,300
13475,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.002464630216237176,0.3949370883805318,300
13476,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.1866145723349064,0.39241724686707274,300
13477,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4877889041156103,0.3529778343751058,300
13478,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.46366603717524757,0.05319423948786584,300
13479,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2167435003322092,0.7457284177086725,300
13480,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.23420037528379026,0.22315612189707484,300
13481,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.460174335419335,0.488931390583487,300
13482,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5261386506602108,0.11938301194094467,300
13483,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.11693951297876402,0.6252025411504979,300
13484,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2859405102246844,0.10869858738995448,300
13485,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3295563967027798,0.3417661407942697,300
13486,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4159263281788431,0.30266831897356195,300
13487,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.24182937716143,0.321280002543323,300
13488,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.45694088746963135,0.4333151129911855,300
13489,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.30773217808449943,0.27964836342623256,300
13490,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.7087623479797617,0.02619068907900938,300
13491,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.06923552244622021,0.552720959453549,300
13492,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.10135262899112556,0.1876788223830229,300
13493,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4714230818377653,0.4569461403554674,300
13494,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3932762848472068,0.21034897920806392,300
13495,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.22457840642687418,0.48798501941302197,300
13496,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2322145975402828,0.09613637115559402,300
13497,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.33656710095873255,0.45649205696361594,300
13498,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3524074638863418,0.20479050562104076,300
13499,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.19107995343975803,0.5784015758253297,300
13500,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.06330685329977202,0.4543711371866184,300
13501,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4604452706706398,0.3035986559674476,300
13502,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.7163913058507729,0.24559426658511704,300
13503,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.23826121648883566,0.3704059243123671,300
13504,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.800217975278859,0.14869747518857707,300
13505,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.23444802841279053,0.4302677287141799,300
13506,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5633927184473162,0.27903856961368995,300
13507,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.03557701446995883,0.4892383063504636,300
13508,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.1456429990269249,0.19087233380842566,300
13509,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.47380526670791706,0.4044303157705899,300
13510,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4572196472436431,0.08561271140846913,300
13511,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.16838184679854137,0.5156009288765396,300
13512,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.23489299563861885,0.3008219775915407,300
13513,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.41330351059079073,0.3358804519484416,300
13514,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4747946881554133,0.012177111993013932,300
13515,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.10921500885106696,0.7385809589952412,300
13516,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.1894008180054658,0.284530189942941,300
13517,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3886998237284879,0.36816309712411055,300
13518,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5822725272249141,0.33471594161174284,300
13519,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2101611800914729,0.3582036601039498,300
13520,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3424831928455676,0.29226323568148393,300
13521,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.30252730691073604,0.37291831559918037,300
13522,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.6931773560496474,0.1952110347106064,300
13523,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.04928597143716737,0.4451288908097913,300
13524,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.20757641741739102,0.048897310736173316,300
13525,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4122832096428767,0.4321781710875806,300
13526,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3504977717260475,0.20059056387672194,300
13527,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3563463502586098,0.5323157108274356,300
13528,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.23331325103964243,0.14143666178417588,300
13529,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.49120827754464985,0.49864640754166306,300
13530,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4939878160121652,0.1740898627339281,300
13531,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.20414795186508938,0.5474903150267578,300
13532,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.012750553828535257,0.6537218013599382,300
13533,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3795322645345841,0.24687231394621048,300
13534,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.47779327316343406,0.08898231041813658,300
13535,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.21411133122930462,0.44279266575777537,300
13536,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2459232862575115,0.26382513724836565,300
13537,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4121988885020323,0.4601926824741261,300
13538,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5611887402931766,0.03797487402764515,300
13539,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.015169336999178098,0.6995456004330896,300
13540,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5160815582082267,0.33633424427223324,300
13541,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.33022700451158665,0.32019558732449177,300
13542,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5162029786494017,0.22015054855340527,300
13543,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.1974670635967273,0.41937161450536287,300
13544,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5710332424984699,0.015475926038926594,300
13545,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.31730611222549854,0.432486858755658,300
13546,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.650088900962849,0.30802009979554446,300
13547,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.12145642043433426,0.35487506472964314,300
13548,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.05534842370402977,0.3226472021975571,300
13549,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4365428868469119,0.3337824551641318,300
13550,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3224928121057626,0.12100426867411006,300
13551,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2686271928137904,0.5829526062598585,300
13552,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.36764019397879744,0.19201654336541854,300
13553,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.34860686293924376,0.48109743882453027,300
13554,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.45230931850665096,0.15544541577644294,300
13555,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.11139104181071925,0.8624361070224343,300
13556,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.14525023237215323,0.40495540527726903,300
13557,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.39609987390036416,0.25866161964192946,300
13558,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.6954635807527951,0.05400532074874301,300
13559,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.1476048539644838,0.40614889216092764,300
13560,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.41217840973151243,0.38397016500957887,300
13561,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.30549159873129755,0.2963702896054139,300
13562,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5674524846695924,0.12140832431295963,300
13563,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.11699292240621194,0.48127562603847995,300
13564,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.05420363808279166,0.12234459099147836,300
13565,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4823931200899444,0.4645949595713394,300
13566,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.34043248030938916,0.2790144248017095,300
13567,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3384717057978603,0.4241780547127774,300
13568,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.43358406213699907,0.419894433439937,300
13569,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2744056917925507,0.2909655483286046,300
13570,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.6502691949960061,0.08169926887122397,300
13571,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.030836015990145797,0.5655062774264644,300
13572,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.15681409494230786,0.13852151983755323,300
13573,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4789457356031341,0.48096610629164965,300
13574,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.45486719663910535,0.1650715013414863,300
13575,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2024782324823397,0.517498099837767,300
13576,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.348781867936499,0.05797311122948141,300
13577,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3663427375741638,0.49249786164382114,300
13578,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4136126663637604,0.20289949962596418,300
13579,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.19821577049835618,0.724339822049194,300
13580,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.10603558839062945,0.3614515606535051,300
13581,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.39073865023005616,0.3150745267881578,300
13582,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5790123225734091,0.2133344613321954,300
13583,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.18895222545487583,0.3709475662926107,300
13584,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4335032185960111,0.24010870200341522,300
13585,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.29572336285641576,0.44254835569100354,300
13586,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.699878352447244,0.28443332372710556,300
13587,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.04229835293519008,0.4398990425645161,300
13588,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.1353203524333258,0.3127260613226971,300
13589,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4690287638889914,0.28659364724304703,300
13590,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.41320118137866485,0.006811934228730182,300
13591,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2301664112238611,0.614548630116431,300
13592,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.1973959971546933,0.20550917486650458,300
13593,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4862869303618918,0.4226954711761275,300
13594,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.50262388975026,0.09140013943360646,300
13595,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.15380207316718303,0.5498620190177532,300
13596,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.11108561131836753,0.3412342646277786,300
13597,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3447694505748125,0.35867090115346595,300
13598,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.39344081412718507,0.3565263168580647,300
13599,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.26669995843121935,0.3583170506213209,300
13600,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.35117469151604763,0.07284909086213746,300
13601,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.33456460061247323,0.6421638827108925,300
13602,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4890683539041182,0.229669124283652,300
13603,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.011830241084811715,0.6858114912960936,300
13604,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3438349903822914,0.3886092350346584,300
13605,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.32248753697687726,0.2740654760132924,300
13606,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5218571687521876,0.12634829261320238,300
13607,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.168870316919394,0.42841317055923733,300
13608,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3273439753490546,0.33507283950016475,300
13609,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3502609561930287,0.2938514612049091,300
13610,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.7921643988936128,0.0380163483474844,300
13611,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.08355049424715248,0.46021696281181124,300
13612,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.10124399441901966,0.2726803972137142,300
13613,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.43045507914220493,0.4014349220415694,300
13614,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3279556034581191,0.18812112387800678,300
13615,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3233857892257918,0.6031820572115586,300
13616,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.29974543727729897,0.25303224377797034,300
13617,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3524919804223371,0.40986395493671934,300
13618,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.44865539931069076,0.0933003775435677,300
13619,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.10709166745271721,0.7657324655583274,300
13620,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2785210061535557,0.04813735008959848,300
13621,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3555770140962985,0.38857784872850604,300
13622,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5322218486783556,0.3702598180572717,300
13623,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.19921396460792803,0.3026725802147609,300
13624,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.6411481148050748,0.3297989567143938,300
13625,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3064217740434359,0.35170332081591693,300
13626,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5626790820406055,0.21150899533565354,300
13627,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.15649244923984115,0.46427198531631203,300
13628,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.02783598752739697,0.3339545183377876,300
13629,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5533550707150993,0.31785647766536185,300
13630,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3888236925035258,0.06792426902704653,300
13631,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.25703551821252024,0.5078913766240615,300
13632,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.35880771412036716,0.1348244723381534,300
13633,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.30542297048309636,0.4246395573625592,300
13634,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4402178639762587,0.119301541411163,300
13635,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.040171265240702934,0.727135986738532,300
13636,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.22785790887095503,0.48412743825108784,300
13637,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3988640428848853,0.3221286528094505,300
13638,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.8250926719530577,0.11876476555553457,300
13639,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.12632319223518937,0.4846497657295701,300
13640,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4472786133155567,0.45772788964899364,300
13641,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2881826392796133,0.3288817325239874,300
13642,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.583518434745288,0.16586823996124817,300
13643,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.08579615497019057,0.5307680115144225,300
13644,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.1078559242152902,0.031120638615118268,300
13645,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4618793628093294,0.4520563999874953,300
13646,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3666384636497472,0.22727968352446887,300
13647,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.30005022296531375,0.41029329576610707,300
13648,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.23081102246519353,0.26202779391310593,300
13649,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.49366565800616463,0.42123379386720605,300
13650,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5789338325744776,0.018608968548006474,300
